approach	instance_id	repository	candidate_count	target_count	matched_target_count	first_rank	file_hit	target_coverage	hit	mrr	complete
BM25	django__django-14140	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14155	django__django	5	1	1	2	1	1.0	1	0.5	1
BM25	django__django-14170	django__django	5	3	0	0	1	0.0	0	0.0	0
BM25	django__django-14238	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14311	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-14315	django__django	5	2	2	2	1	1.0	1	0.5	1
BM25	django__django-14349	django__django	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-14351	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	django__django-14373	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14376	django__django	5	2	1	1	1	0.5	1	1.0	0
BM25	django__django-14404	django__django	5	1	1	2	1	1.0	1	0.5	1
BM25	django__django-14434	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14493	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14500	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14534	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14539	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14559	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14580	django__django	5	1	0	0	0	0.0	0	0.0	0
BM25	django__django-14608	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	django__django-14631	django__django	5	8	3	1	1	0.375	1	1.0	0
BM25	django__django-14672	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-14725	django__django	5	3	2	2	1	0.6666666666666666	1	0.5	0
BM25	django__django-14752	django__django	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-14765	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14771	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14787	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	django__django-14792	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14855	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14915	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-14999	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-15022	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-15037	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-15098	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-15103	django__django	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-15104	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-15127	django__django	5	1	0	0	0	0.0	0	0.0	0
BM25	django__django-15128	django__django	5	3	2	1	1	0.6666666666666666	1	1.0	0
BM25	django__django-15161	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-15252	django__django	5	1	1	4	1	1.0	1	0.25	1
BM25	django__django-15268	django__django	5	2	2	3	1	1.0	1	0.3333333333333333	1
BM25	django__django-15277	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-15278	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-15280	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-15315	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-15368	django__django	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-15375	django__django	5	1	0	0	0	0.0	0	0.0	0
BM25	django__django-15380	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-15382	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	django__django-15467	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-15499	django__django	5	1	1	2	1	1.0	1	0.5	1
BM25	django__django-15503	django__django	5	5	1	1	1	0.2	1	1.0	0
BM25	django__django-15525	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-15554	django__django	5	4	1	4	1	0.25	1	0.25	0
BM25	django__django-15561	django__django	5	2	0	0	0	0.0	0	0.0	0
BM25	django__django-15563	django__django	5	2	0	0	1	0.0	0	0.0	0
BM25	django__django-15569	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-15572	django__django	5	1	1	2	1	1.0	1	0.5	1
BM25	django__django-15629	django__django	5	4	1	2	1	0.25	1	0.5	0
BM25	django__django-15695	django__django	5	1	1	2	1	1.0	1	0.5	1
BM25	django__django-15731	django__django	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-15732	django__django	5	4	2	1	1	0.5	1	1.0	0
BM25	django__django-15741	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-15814	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-15851	django__django	5	1	1	2	1	1.0	1	0.5	1
BM25	django__django-15863	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-15916	django__django	5	3	1	1	1	0.3333333333333333	1	1.0	0
BM25	django__django-15930	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-15957	django__django	5	3	0	0	0	0.0	0	0.0	0
BM25	django__django-15973	django__django	5	1	0	0	0	0.0	0	0.0	0
BM25	django__django-15987	django__django	5	1	1	5	1	1.0	1	0.2	1
BM25	django__django-16032	django__django	5	4	1	3	1	0.25	1	0.3333333333333333	0
BM25	django__django-16082	django__django	5	1	1	4	1	1.0	1	0.25	1
BM25	django__django-16100	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16116	django__django	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-16136	django__django	5	1	1	4	1	1.0	1	0.25	1
BM25	django__django-16139	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16145	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-16255	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16256	django__django	5	5	3	1	1	0.6	1	1.0	0
BM25	django__django-16263	django__django	5	8	0	0	1	0.0	0	0.0	0
BM25	django__django-16315	django__django	5	3	3	1	1	1.0	1	1.0	1
BM25	django__django-16333	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16429	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16454	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16485	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16493	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16502	django__django	5	2	1	1	1	0.5	1	1.0	0
BM25	django__django-16527	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16560	django__django	5	15	2	1	1	0.13333333333333333	1	1.0	0
BM25	django__django-16569	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16595	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16612	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16631	django__django	5	3	2	1	1	0.6666666666666666	1	1.0	0
BM25	django__django-16642	django__django	5	1	1	2	1	1.0	1	0.5	1
BM25	django__django-16661	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16662	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16667	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16801	django__django	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-16819	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	django__django-16877	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-16899	django__django	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	django__django-16901	django__django	5	2	2	1	1	1.0	1	1.0	1
BM25	django__django-16938	django__django	5	2	0	0	1	0.0	0	0.0	0
BM25	django__django-16950	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-17029	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-17084	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-17087	django__django	5	1	0	0	1	0.0	0	0.0	0
BM25	django__django-7530	django__django	5	1	1	1	1	1.0	1	1.0	1
BM25	django__django-9296	django__django	5	1	0	0	0	0.0	0	0.0	0
BM25	matplotlib__matplotlib-13989	matplotlib__matplotlib	5	1	1	1	1	1.0	1	1.0	1
BM25	matplotlib__matplotlib-14623	matplotlib__matplotlib	5	5	1	1	1	0.2	1	1.0	0
BM25	matplotlib__matplotlib-20488	matplotlib__matplotlib	5	1	0	0	0	0.0	0	0.0	0
BM25	matplotlib__matplotlib-20676	matplotlib__matplotlib	5	1	0	0	1	0.0	0	0.0	0
BM25	matplotlib__matplotlib-20826	matplotlib__matplotlib	5	1	1	2	1	1.0	1	0.5	1
BM25	matplotlib__matplotlib-20859	matplotlib__matplotlib	5	1	1	1	1	1.0	1	1.0	1
BM25	matplotlib__matplotlib-21568	matplotlib__matplotlib	5	1	0	0	1	0.0	0	0.0	0
BM25	matplotlib__matplotlib-22719	matplotlib__matplotlib	5	2	1	5	1	0.5	1	0.2	0
BM25	matplotlib__matplotlib-22865	matplotlib__matplotlib	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	matplotlib__matplotlib-22871	matplotlib__matplotlib	5	1	1	5	1	1.0	1	0.2	1
BM25	matplotlib__matplotlib-23299	matplotlib__matplotlib	5	1	0	0	0	0.0	0	0.0	0
BM25	matplotlib__matplotlib-23314	matplotlib__matplotlib	5	1	0	0	0	0.0	0	0.0	0
BM25	matplotlib__matplotlib-23412	matplotlib__matplotlib	5	1	1	2	1	1.0	1	0.5	1
BM25	matplotlib__matplotlib-23476	matplotlib__matplotlib	5	1	0	0	1	0.0	0	0.0	0
BM25	matplotlib__matplotlib-24026	matplotlib__matplotlib	5	2	2	4	1	1.0	1	0.25	1
BM25	matplotlib__matplotlib-24149	matplotlib__matplotlib	5	1	1	2	1	1.0	1	0.5	1
BM25	matplotlib__matplotlib-24177	matplotlib__matplotlib	5	1	0	0	0	0.0	0	0.0	0
BM25	matplotlib__matplotlib-24570	matplotlib__matplotlib	5	1	0	0	1	0.0	0	0.0	0
BM25	matplotlib__matplotlib-24627	matplotlib__matplotlib	5	1	0	0	1	0.0	0	0.0	0
BM25	matplotlib__matplotlib-24637	matplotlib__matplotlib	5	2	2	1	1	1.0	1	1.0	1
BM25	matplotlib__matplotlib-24870	matplotlib__matplotlib	5	4	0	0	1	0.0	0	0.0	0
BM25	matplotlib__matplotlib-24970	matplotlib__matplotlib	5	1	1	1	1	1.0	1	1.0	1
BM25	matplotlib__matplotlib-25122	matplotlib__matplotlib	5	1	1	1	1	1.0	1	1.0	1
BM25	matplotlib__matplotlib-25287	matplotlib__matplotlib	5	3	1	1	1	0.3333333333333333	1	1.0	0
BM25	matplotlib__matplotlib-25311	matplotlib__matplotlib	5	2	1	3	1	0.5	1	0.3333333333333333	0
BM25	matplotlib__matplotlib-25332	matplotlib__matplotlib	5	1	0	0	0	0.0	0	0.0	0
BM25	matplotlib__matplotlib-25479	matplotlib__matplotlib	5	2	0	0	1	0.0	0	0.0	0
BM25	matplotlib__matplotlib-25775	matplotlib__matplotlib	5	8	2	1	1	0.25	1	1.0	0
BM25	matplotlib__matplotlib-25960	matplotlib__matplotlib	5	2	2	1	1	1.0	1	1.0	1
BM25	matplotlib__matplotlib-26113	matplotlib__matplotlib	5	1	1	2	1	1.0	1	0.5	1
BM25	matplotlib__matplotlib-26208	matplotlib__matplotlib	5	2	0	0	1	0.0	0	0.0	0
BM25	matplotlib__matplotlib-26291	matplotlib__matplotlib	5	1	0	0	1	0.0	0	0.0	0
BM25	matplotlib__matplotlib-26342	matplotlib__matplotlib	5	3	2	4	1	0.6666666666666666	1	0.25	0
BM25	matplotlib__matplotlib-26466	matplotlib__matplotlib	5	5	0	0	0	0.0	0	0.0	0
BM25	mwaskom__seaborn-3069	mwaskom__seaborn	5	3	2	3	1	0.6666666666666666	1	0.3333333333333333	0
BM25	mwaskom__seaborn-3187	mwaskom__seaborn	5	2	0	0	1	0.0	0	0.0	0
BM25	pallets__flask-5014	pallets__flask	5	1	1	4	1	1.0	1	0.25	1
BM25	psf__requests-1142	psf__requests	5	1	1	2	1	1.0	1	0.5	1
BM25	psf__requests-1724	psf__requests	5	2	2	1	1	1.0	1	1.0	1
BM25	psf__requests-1766	psf__requests	5	1	1	2	1	1.0	1	0.5	1
BM25	psf__requests-1921	psf__requests	5	1	0	0	1	0.0	0	0.0	0
BM25	psf__requests-2317	psf__requests	5	2	2	1	1	1.0	1	1.0	1
BM25	psf__requests-2931	psf__requests	5	2	0	0	1	0.0	0	0.0	0
BM25	psf__requests-5414	psf__requests	5	1	1	1	1	1.0	1	1.0	1
BM25	psf__requests-6028	psf__requests	5	1	0	0	1	0.0	0	0.0	0
BM25	pydata__xarray-2905	pydata__xarray	5	1	0	0	1	0.0	0	0.0	0
BM25	pydata__xarray-3095	pydata__xarray	5	9	1	1	1	0.1111111111111111	1	1.0	0
BM25	pydata__xarray-3151	pydata__xarray	5	1	1	1	1	1.0	1	1.0	1
BM25	pydata__xarray-3305	pydata__xarray	5	2	1	2	1	0.5	1	0.5	0
BM25	pydata__xarray-3677	pydata__xarray	5	1	1	1	1	1.0	1	1.0	1
BM25	pydata__xarray-3993	pydata__xarray	5	2	2	1	1	1.0	1	1.0	1
BM25	pydata__xarray-4075	pydata__xarray	5	1	1	2	1	1.0	1	0.5	1
BM25	pydata__xarray-4094	pydata__xarray	5	1	1	1	1	1.0	1	1.0	1
BM25	pydata__xarray-4356	pydata__xarray	5	1	0	0	1	0.0	0	0.0	0
BM25	pydata__xarray-4629	pydata__xarray	5	1	1	1	1	1.0	1	1.0	1
BM25	pydata__xarray-4687	pydata__xarray	5	1	1	1	1	1.0	1	1.0	1
BM25	pydata__xarray-4695	pydata__xarray	5	1	0	0	1	0.0	0	0.0	0
BM25	pydata__xarray-4966	pydata__xarray	5	1	0	0	1	0.0	0	0.0	0
BM25	pydata__xarray-6461	pydata__xarray	5	1	1	1	1	1.0	1	1.0	1
BM25	pydata__xarray-6599	pydata__xarray	5	1	0	0	1	0.0	0	0.0	0
BM25	pydata__xarray-6721	pydata__xarray	5	1	1	1	1	1.0	1	1.0	1
BM25	pydata__xarray-6744	pydata__xarray	5	1	1	1	1	1.0	1	1.0	1
BM25	pydata__xarray-6938	pydata__xarray	5	9	1	1	1	0.1111111111111111	1	1.0	0
BM25	pydata__xarray-6992	pydata__xarray	5	3	0	0	1	0.0	0	0.0	0
BM25	pydata__xarray-7229	pydata__xarray	5	2	0	0	0	0.0	0	0.0	0
BM25	pydata__xarray-7233	pydata__xarray	5	1	1	1	1	1.0	1	1.0	1
BM25	pydata__xarray-7393	pydata__xarray	5	1	0	0	0	0.0	0	0.0	0
BM25	pylint-dev__pylint-4551	pylint-dev__pylint	5	6	0	0	1	0.0	0	0.0	0
BM25	pylint-dev__pylint-4604	pylint-dev__pylint	5	2	0	0	1	0.0	0	0.0	0
BM25	pylint-dev__pylint-4661	pylint-dev__pylint	5	2	1	1	1	0.5	1	1.0	0
BM25	pylint-dev__pylint-4970	pylint-dev__pylint	5	1	0	0	1	0.0	0	0.0	0
BM25	pylint-dev__pylint-6386	pylint-dev__pylint	5	6	3	1	1	0.5	1	1.0	0
BM25	pylint-dev__pylint-6528	pylint-dev__pylint	5	4	0	0	0	0.0	0	0.0	0
BM25	pylint-dev__pylint-6903	pylint-dev__pylint	5	1	1	1	1	1.0	1	1.0	1
BM25	pylint-dev__pylint-7080	pylint-dev__pylint	5	1	0	0	0	0.0	0	0.0	0
BM25	pylint-dev__pylint-7277	pylint-dev__pylint	5	1	1	2	1	1.0	1	0.5	1
BM25	pylint-dev__pylint-8898	pylint-dev__pylint	5	4	1	1	1	0.25	1	1.0	0
BM25	pytest-dev__pytest-10051	pytest-dev__pytest	5	2	1	1	1	0.5	1	1.0	0
BM25	pytest-dev__pytest-10081	pytest-dev__pytest	5	1	0	0	1	0.0	0	0.0	0
BM25	pytest-dev__pytest-10356	pytest-dev__pytest	5	2	2	1	1	1.0	1	1.0	1
BM25	pytest-dev__pytest-5262	pytest-dev__pytest	5	1	1	4	1	1.0	1	0.25	1
BM25	pytest-dev__pytest-5631	pytest-dev__pytest	5	1	0	0	0	0.0	0	0.0	0
BM25	pytest-dev__pytest-5787	pytest-dev__pytest	5	3	0	0	0	0.0	0	0.0	0
BM25	pytest-dev__pytest-5809	pytest-dev__pytest	5	1	1	1	1	1.0	1	1.0	1
BM25	pytest-dev__pytest-5840	pytest-dev__pytest	5	6	1	2	1	0.16666666666666666	1	0.5	0
BM25	pytest-dev__pytest-6197	pytest-dev__pytest	5	5	1	1	1	0.2	1	1.0	0
BM25	pytest-dev__pytest-6202	pytest-dev__pytest	5	1	0	0	1	0.0	0	0.0	0
BM25	pytest-dev__pytest-7205	pytest-dev__pytest	5	2	2	1	1	1.0	1	1.0	1
BM25	pytest-dev__pytest-7236	pytest-dev__pytest	5	4	1	1	1	0.25	1	1.0	0
BM25	pytest-dev__pytest-7324	pytest-dev__pytest	5	3	1	1	1	0.3333333333333333	1	1.0	0
BM25	pytest-dev__pytest-7432	pytest-dev__pytest	5	1	1	1	1	1.0	1	1.0	1
BM25	pytest-dev__pytest-7490	pytest-dev__pytest	5	3	2	1	1	0.6666666666666666	1	1.0	0
BM25	pytest-dev__pytest-7521	pytest-dev__pytest	5	1	0	0	1	0.0	0	0.0	0
BM25	pytest-dev__pytest-7571	pytest-dev__pytest	5	3	0	0	1	0.0	0	0.0	0
BM25	pytest-dev__pytest-7982	pytest-dev__pytest	5	1	0	0	1	0.0	0	0.0	0
BM25	pytest-dev__pytest-8399	pytest-dev__pytest	5	5	0	0	1	0.0	0	0.0	0
BM25	scikit-learn__scikit-learn-10297	scikit-learn__scikit-learn	5	2	1	1	1	0.5	1	1.0	0
BM25	scikit-learn__scikit-learn-10844	scikit-learn__scikit-learn	5	1	1	1	1	1.0	1	1.0	1
BM25	scikit-learn__scikit-learn-10908	scikit-learn__scikit-learn	5	1	0	0	1	0.0	0	0.0	0
BM25	scikit-learn__scikit-learn-11310	scikit-learn__scikit-learn	5	2	1	1	1	0.5	1	1.0	0
BM25	scikit-learn__scikit-learn-11578	scikit-learn__scikit-learn	5	1	1	1	1	1.0	1	1.0	1
BM25	scikit-learn__scikit-learn-12585	scikit-learn__scikit-learn	5	1	1	1	1	1.0	1	1.0	1
BM25	scikit-learn__scikit-learn-12682	scikit-learn__scikit-learn	5	14	3	4	1	0.21428571428571427	1	0.25	0
BM25	scikit-learn__scikit-learn-12973	scikit-learn__scikit-learn	5	1	0	0	1	0.0	0	0.0	0
BM25	scikit-learn__scikit-learn-13124	scikit-learn__scikit-learn	5	2	1	1	1	0.5	1	1.0	0
BM25	scikit-learn__scikit-learn-13135	scikit-learn__scikit-learn	5	1	0	0	1	0.0	0	0.0	0
BM25	scikit-learn__scikit-learn-13142	scikit-learn__scikit-learn	5	1	0	0	0	0.0	0	0.0	0
BM25	scikit-learn__scikit-learn-13328	scikit-learn__scikit-learn	5	1	0	0	1	0.0	0	0.0	0
BM25	scikit-learn__scikit-learn-13439	scikit-learn__scikit-learn	5	1	1	1	1	1.0	1	1.0	1
BM25	scikit-learn__scikit-learn-13496	scikit-learn__scikit-learn	5	2	0	0	0	0.0	0	0.0	0
BM25	scikit-learn__scikit-learn-13779	scikit-learn__scikit-learn	5	1	0	0	1	0.0	0	0.0	0
BM25	scikit-learn__scikit-learn-14053	scikit-learn__scikit-learn	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	scikit-learn__scikit-learn-14087	scikit-learn__scikit-learn	5	1	0	0	1	0.0	0	0.0	0
BM25	scikit-learn__scikit-learn-14141	scikit-learn__scikit-learn	5	1	1	2	1	1.0	1	0.5	1
BM25	scikit-learn__scikit-learn-14496	scikit-learn__scikit-learn	5	4	4	1	1	1.0	1	1.0	1
BM25	scikit-learn__scikit-learn-14629	scikit-learn__scikit-learn	5	2	1	2	1	0.5	1	0.5	0
BM25	scikit-learn__scikit-learn-14710	scikit-learn__scikit-learn	5	1	0	0	1	0.0	0	0.0	0
BM25	scikit-learn__scikit-learn-14894	scikit-learn__scikit-learn	5	1	0	0	1	0.0	0	0.0	0
BM25	scikit-learn__scikit-learn-14983	scikit-learn__scikit-learn	5	2	1	1	1	0.5	1	1.0	0
BM25	scikit-learn__scikit-learn-15100	scikit-learn__scikit-learn	5	1	1	1	1	1.0	1	1.0	1
BM25	scikit-learn__scikit-learn-25102	scikit-learn__scikit-learn	5	4	0	0	0	0.0	0	0.0	0
BM25	scikit-learn__scikit-learn-25232	scikit-learn__scikit-learn	5	3	1	1	1	0.3333333333333333	1	1.0	0
BM25	scikit-learn__scikit-learn-25747	scikit-learn__scikit-learn	5	1	1	1	1	1.0	1	1.0	1
BM25	scikit-learn__scikit-learn-25931	scikit-learn__scikit-learn	5	3	1	1	1	0.3333333333333333	1	1.0	0
BM25	scikit-learn__scikit-learn-25973	scikit-learn__scikit-learn	5	3	1	1	1	0.3333333333333333	1	1.0	0
BM25	scikit-learn__scikit-learn-26194	scikit-learn__scikit-learn	5	1	1	1	1	1.0	1	1.0	1
BM25	scikit-learn__scikit-learn-26323	scikit-learn__scikit-learn	5	1	0	0	1	0.0	0	0.0	0
BM25	scikit-learn__scikit-learn-9288	scikit-learn__scikit-learn	5	1	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-10323	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-10435	sphinx-doc__sphinx	5	1	1	1	1	1.0	1	1.0	1
BM25	sphinx-doc__sphinx-10449	sphinx-doc__sphinx	5	2	1	1	1	0.5	1	1.0	0
BM25	sphinx-doc__sphinx-10466	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-10614	sphinx-doc__sphinx	5	1	1	2	1	1.0	1	0.5	1
BM25	sphinx-doc__sphinx-10673	sphinx-doc__sphinx	5	4	2	2	1	0.5	1	0.5	0
BM25	sphinx-doc__sphinx-11445	sphinx-doc__sphinx	5	3	0	0	0	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-11510	sphinx-doc__sphinx	5	2	1	1	1	0.5	1	1.0	0
BM25	sphinx-doc__sphinx-7440	sphinx-doc__sphinx	5	2	2	4	1	1.0	1	0.25	1
BM25	sphinx-doc__sphinx-7454	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-7462	sphinx-doc__sphinx	5	2	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-7590	sphinx-doc__sphinx	5	9	2	1	1	0.2222222222222222	1	1.0	0
BM25	sphinx-doc__sphinx-7748	sphinx-doc__sphinx	5	5	4	1	1	0.8	1	1.0	0
BM25	sphinx-doc__sphinx-7757	sphinx-doc__sphinx	5	1	0	0	0	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-7889	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-7910	sphinx-doc__sphinx	5	2	0	0	0	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-7985	sphinx-doc__sphinx	5	2	1	1	1	0.5	1	1.0	0
BM25	sphinx-doc__sphinx-8035	sphinx-doc__sphinx	5	7	4	1	1	0.5714285714285714	1	1.0	0
BM25	sphinx-doc__sphinx-8056	sphinx-doc__sphinx	5	2	1	1	1	0.5	1	1.0	0
BM25	sphinx-doc__sphinx-8120	sphinx-doc__sphinx	5	3	2	1	1	0.6666666666666666	1	1.0	0
BM25	sphinx-doc__sphinx-8265	sphinx-doc__sphinx	5	2	0	0	0	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-8269	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-8459	sphinx-doc__sphinx	5	1	1	2	1	1.0	1	0.5	1
BM25	sphinx-doc__sphinx-8475	sphinx-doc__sphinx	5	2	2	1	1	1.0	1	1.0	1
BM25	sphinx-doc__sphinx-8548	sphinx-doc__sphinx	5	3	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-8551	sphinx-doc__sphinx	5	2	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-8593	sphinx-doc__sphinx	5	4	1	1	1	0.25	1	1.0	0
BM25	sphinx-doc__sphinx-8595	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-8621	sphinx-doc__sphinx	5	1	0	0	0	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-8638	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-8721	sphinx-doc__sphinx	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	sphinx-doc__sphinx-9229	sphinx-doc__sphinx	5	3	1	1	1	0.3333333333333333	1	1.0	0
BM25	sphinx-doc__sphinx-9230	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-9258	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-9281	sphinx-doc__sphinx	5	1	1	2	1	1.0	1	0.5	1
BM25	sphinx-doc__sphinx-9320	sphinx-doc__sphinx	5	2	2	1	1	1.0	1	1.0	1
BM25	sphinx-doc__sphinx-9367	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-9461	sphinx-doc__sphinx	5	8	3	1	1	0.375	1	1.0	0
BM25	sphinx-doc__sphinx-9591	sphinx-doc__sphinx	5	1	0	0	0	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-9602	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-9658	sphinx-doc__sphinx	5	3	0	0	0	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-9673	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-9698	sphinx-doc__sphinx	5	1	0	0	1	0.0	0	0.0	0
BM25	sphinx-doc__sphinx-9711	sphinx-doc__sphinx	5	2	2	1	1	1.0	1	1.0	1
BM25	sympy__sympy-11618	sympy__sympy	5	1	1	1	1	1.0	1	1.0	1
BM25	sympy__sympy-12096	sympy__sympy	5	1	1	1	1	1.0	1	1.0	1
BM25	sympy__sympy-12419	sympy__sympy	5	3	1	2	1	0.3333333333333333	1	0.5	0
BM25	sympy__sympy-12481	sympy__sympy	5	1	1	1	1	1.0	1	1.0	1
BM25	sympy__sympy-12489	sympy__sympy	5	24	4	1	1	0.16666666666666666	1	1.0	0
BM25	sympy__sympy-13031	sympy__sympy	5	2	0	0	0	0.0	0	0.0	0
BM25	sympy__sympy-13091	sympy__sympy	5	56	2	1	1	0.03571428571428571	1	1.0	0
BM25	sympy__sympy-13372	sympy__sympy	5	1	1	4	1	1.0	1	0.25	1
BM25	sympy__sympy-13480	sympy__sympy	5	1	1	1	1	1.0	1	1.0	1
BM25	sympy__sympy-13551	sympy__sympy	5	1	1	2	1	1.0	1	0.5	1
BM25	sympy__sympy-13615	sympy__sympy	5	1	0	0	1	0.0	0	0.0	0
BM25	sympy__sympy-13647	sympy__sympy	5	1	1	3	1	1.0	1	0.3333333333333333	1
BM25	sympy__sympy-13757	sympy__sympy	5	1	0	0	0	0.0	0	0.0	0
BM25	sympy__sympy-13798	sympy__sympy	5	1	1	2	1	1.0	1	0.5	1
BM25	sympy__sympy-13852	sympy__sympy	5	3	2	1	1	0.6666666666666666	1	1.0	0
BM25	sympy__sympy-13877	sympy__sympy	5	3	2	1	1	0.6666666666666666	1	1.0	0
