instance_id	source	token_budget	candidate_entities	selected_entities	rendered_context_tokens	budget_fill	mean_selected_source_tokens	truncated_entities
sphinx-doc__sphinx-10614	BM25	2000	50	6	1862	0.931	350.8333333333333	3
sphinx-doc__sphinx-10673	BM25	2000	50	6	1741	0.8705	493.0	2
sphinx-doc__sphinx-11445	BM25	2000	50	12	1964	0.982	142.75	1
sphinx-doc__sphinx-11510	BM25	2000	50	7	1842	0.921	301.57142857142856	4
sphinx-doc__sphinx-7440	BM25	2000	50	6	1979	0.9895	316.0	2
sphinx-doc__sphinx-7454	BM25	2000	50	6	1958	0.979	264.3333333333333	1
sphinx-doc__sphinx-7462	BM25	2000	50	4	1716	0.858	339.0	2
sphinx-doc__sphinx-7590	BM25	2000	50	8	1793	0.8965	301.875	2
sphinx-doc__sphinx-7748	BM25	2000	50	10	2000	1.0	148.1	1
sphinx-doc__sphinx-7757	BM25	2000	50	5	1969	0.9845	280.0	1
sphinx-doc__sphinx-7889	BM25	2000	50	3	1783	0.8915	441.3333333333333	1
sphinx-doc__sphinx-7910	BM25	2000	50	7	1758	0.879	262.2857142857143	3
sphinx-doc__sphinx-7985	BM25	2000	50	3	1662	0.831	473.6666666666667	1
sphinx-doc__sphinx-8035	BM25	2000	50	7	1899	0.9495	417.85714285714283	4
sphinx-doc__sphinx-8056	BM25	2000	50	8	1723	0.8615	123.75	0
sphinx-doc__sphinx-8120	BM25	2000	50	5	1994	0.997	307.6	2
sphinx-doc__sphinx-8265	BM25	2000	50	9	1976	0.988	168.88888888888889	1
sphinx-doc__sphinx-8269	BM25	2000	50	8	1708	0.854	270.0	3
sphinx-doc__sphinx-8459	BM25	2000	50	7	1933	0.9665	246.71428571428572	2
sphinx-doc__sphinx-8475	BM25	2000	50	1	1859	0.9295	1191.0	1
sphinx-doc__sphinx-8548	BM25	2000	50	9	1877	0.9385	264.6666666666667	3
sphinx-doc__sphinx-8551	BM25	2000	50	5	1752	0.876	162.2	1
sphinx-doc__sphinx-8593	BM25	2000	50	8	1781	0.8905	277.125	2
sphinx-doc__sphinx-8595	BM25	2000	50	8	1976	0.988	410.0	4
sphinx-doc__sphinx-8621	BM25	2000	50	5	1990	0.995	283.0	2
sphinx-doc__sphinx-8638	BM25	2000	50	7	1914	0.957	538.8571428571429	5
sphinx-doc__sphinx-8721	BM25	2000	50	4	1829	0.9145	430.75	1
sphinx-doc__sphinx-9229	BM25	2000	50	2	1134	0.567	296.0	0
sphinx-doc__sphinx-9230	BM25	2000	50	8	1871	0.9355	153.25	2
sphinx-doc__sphinx-9258	BM25	2000	50	4	1579	0.7895	244.75	1
sphinx-doc__sphinx-9281	BM25	2000	50	7	1709	0.8545	229.14285714285714	3
sphinx-doc__sphinx-9320	BM25	2000	50	5	1830	0.915	837.8	4
sphinx-doc__sphinx-9367	BM25	2000	50	13	1862	0.931	98.61538461538461	2
sphinx-doc__sphinx-9461	BM25	2000	50	11	1815	0.9075	106.0909090909091	1
sphinx-doc__sphinx-9591	BM25	2000	50	6	1743	0.8715	162.33333333333334	1
sphinx-doc__sphinx-9602	BM25	2000	50	4	1739	0.8695	432.25	2
sphinx-doc__sphinx-9658	BM25	2000	50	5	1686	0.843	231.0	0
sphinx-doc__sphinx-9673	BM25	2000	50	8	1863	0.9315	247.75	3
sphinx-doc__sphinx-9698	BM25	2000	50	5	1906	0.953	249.4	2
sphinx-doc__sphinx-9711	BM25	2000	50	5	1948	0.974	232.2	2
sympy__sympy-11618	BM25	2000	50	7	1883	0.9415	475.2857142857143	2
sympy__sympy-12096	BM25	2000	50	8	1890	0.945	237.0	2
sympy__sympy-12419	BM25	2000	50	6	1943	0.9715	184.0	0
sympy__sympy-12481	BM25	2000	50	8	1969	0.9845	232.5	2
sympy__sympy-12489	BM25	2000	50	6	1857	0.9285	653.3333333333334	4
sympy__sympy-13031	BM25	2000	50	7	1945	0.9725	667.4285714285714	5
sympy__sympy-13091	BM25	2000	50	9	1795	0.8975	638.6666666666666	3
sympy__sympy-13372	BM25	2000	50	5	1972	0.986	1129.2	5
sympy__sympy-13480	BM25	2000	50	6	1867	0.9335	1141.5	4
sympy__sympy-13551	BM25	2000	50	8	1811	0.9055	327.125	4
sympy__sympy-13615	BM25	2000	50	7	1730	0.865	1335.142857142857	4
sympy__sympy-13647	BM25	2000	50	8	1864	0.932	201.875	1
sympy__sympy-13757	BM25	2000	50	5	1742	0.871	461.4	4
sympy__sympy-13798	BM25	2000	50	5	1965	0.9825	1570.0	4
sympy__sympy-13852	BM25	2000	50	9	1837	0.9185	361.6666666666667	3
sympy__sympy-13877	BM25	2000	50	7	1918	0.959	325.57142857142856	4
sympy__sympy-13878	BM25	2000	50	18	1970	0.985	61.611111111111114	1
sympy__sympy-13974	BM25	2000	50	10	1894	0.947	165.0	1
sympy__sympy-14248	BM25	2000	50	9	1923	0.9615	369.6666666666667	4
sympy__sympy-14531	BM25	2000	50	11	1845	0.9225	111.36363636363636	1
sympy__sympy-14711	BM25	2000	50	10	1934	0.967	525.6	6
sympy__sympy-14976	BM25	2000	50	8	1935	0.9675	512.375	2
sympy__sympy-15017	BM25	2000	50	9	1945	0.9725	327.3333333333333	4
sympy__sympy-15345	BM25	2000	50	8	1801	0.9005	818.25	4
sympy__sympy-15349	BM25	2000	50	7	1734	0.867	527.7142857142857	3
sympy__sympy-15599	BM25	2000	50	9	1779	0.8895	213.0	1
sympy__sympy-15809	BM25	2000	50	6	1817	0.9085	412.0	2
sympy__sympy-15875	BM25	2000	50	10	1821	0.9105	201.9	2
sympy__sympy-15976	BM25	2000	50	12	1932	0.966	139.41666666666666	3
sympy__sympy-16450	BM25	2000	50	4	1910	0.955	285.5	1
sympy__sympy-16597	BM25	2000	50	4	1733	0.8665	254.75	0
sympy__sympy-16766	BM25	2000	50	14	1959	0.9795	70.0	0
sympy__sympy-16792	BM25	2000	50	5	1709	0.8545	844.4	4
sympy__sympy-16886	BM25	2000	50	5	1802	0.901	417.6	3
sympy__sympy-17139	BM25	2000	50	5	1826	0.913	733.0	3
sympy__sympy-17318	BM25	2000	50	7	1924	0.962	516.2857142857143	6
sympy__sympy-17630	BM25	2000	50	12	1979	0.9895	139.91666666666666	2
sympy__sympy-17655	BM25	2000	50	6	1697	0.8485	339.0	3
sympy__sympy-18189	BM25	2000	50	5	1941	0.9705	755.2	3
sympy__sympy-18199	BM25	2000	50	5	1764	0.882	598.0	4
sympy__sympy-18211	BM25	2000	50	5	1981	0.9905	2159.2	5
sympy__sympy-18698	BM25	2000	50	7	1760	0.88	321.2857142857143	5
sympy__sympy-18763	BM25	2000	50	6	1813	0.9065	1172.3333333333333	5
sympy__sympy-19040	BM25	2000	50	5	1975	0.9875	1064.8	5
sympy__sympy-19346	BM25	2000	50	10	1842	0.921	244.5	2
sympy__sympy-19495	BM25	2000	50	5	1942	0.971	1123.8	5
sympy__sympy-19637	BM25	2000	50	6	1744	0.872	366.8333333333333	4
sympy__sympy-19783	BM25	2000	50	13	1951	0.9755	59.0	0
sympy__sympy-19954	BM25	2000	50	5	1736	0.868	1061.2	4
sympy__sympy-20154	BM25	2000	50	5	1895	0.9475	1185.8	5
sympy__sympy-20428	BM25	2000	50	7	1959	0.9795	204.71428571428572	0
sympy__sympy-20438	BM25	2000	50	7	1778	0.889	827.0	2
sympy__sympy-20590	BM25	2000	50	7	1846	0.923	1412.142857142857	5
sympy__sympy-20801	BM25	2000	50	4	1737	0.8685	1296.5	4
sympy__sympy-20916	BM25	2000	50	15	1960	0.98	75.4	2
sympy__sympy-21379	BM25	2000	50	4	1741	0.8705	1798.0	4
sympy__sympy-21596	BM25	2000	50	12	1960	0.98	167.08333333333334	2
sympy__sympy-21612	BM25	2000	50	7	1762	0.881	179.14285714285714	0
sympy__sympy-21847	BM25	2000	50	6	1866	0.933	391.5	1
sympy__sympy-21930	BM25	2000	50	10	1994	0.997	900.7	4
sympy__sympy-22080	BM25	2000	50	5	1946	0.973	1878.0	4
sympy__sympy-22456	BM25	2000	50	20	1930	0.965	122.6	2
sympy__sympy-22714	BM25	2000	50	9	1846	0.923	662.2222222222222	4
sympy__sympy-22914	BM25	2000	50	10	1892	0.946	100.8	1
sympy__sympy-23262	BM25	2000	50	12	1757	0.8785	163.58333333333334	3
sympy__sympy-23413	BM25	2000	50	7	1905	0.9525	324.57142857142856	4
sympy__sympy-23534	BM25	2000	50	11	1735	0.8675	358.6363636363636	3
sympy__sympy-23824	BM25	2000	50	6	1851	0.9255	945.0	4
sympy__sympy-23950	BM25	2000	50	14	1978	0.989	82.28571428571429	0
sympy__sympy-24066	BM25	2000	50	8	1734	0.867	177.0	1
sympy__sympy-24213	BM25	2000	50	8	1927	0.9635	252.25	2
sympy__sympy-24443	BM25	2000	50	5	1877	0.9385	915.8	5
sympy__sympy-24539	BM25	2000	50	7	1995	0.9975	569.2857142857143	3
sympy__sympy-24562	BM25	2000	50	4	1778	0.889	2517.0	4
sympy__sympy-24661	BM25	2000	50	5	1910	0.955	492.8	2
astropy__astropy-12907	BM25	4000	50	20	3754	0.9385	199.0	7
astropy__astropy-13033	BM25	4000	50	22	3959	0.98975	396.8181818181818	7
astropy__astropy-13236	BM25	4000	50	13	3888	0.972	488.61538461538464	8
astropy__astropy-13398	BM25	4000	50	15	3942	0.9855	397.8666666666667	7
astropy__astropy-13453	BM25	4000	50	8	3818	0.9545	412.625	4
astropy__astropy-13579	BM25	4000	50	15	3967	0.99175	713.0666666666667	10
astropy__astropy-13977	BM25	4000	50	13	3745	0.93625	1099.1538461538462	10
astropy__astropy-14096	BM25	4000	50	9	3907	0.97675	666.4444444444445	7
astropy__astropy-14182	BM25	4000	50	9	3471	0.86775	377.55555555555554	5
astropy__astropy-14309	BM25	4000	50	14	3765	0.94125	352.35714285714283	6
astropy__astropy-14365	BM25	4000	50	15	3866	0.9665	548.6	9
astropy__astropy-14369	BM25	4000	50	16	3991	0.99775	184.75	2
astropy__astropy-14508	BM25	4000	50	5	3932	0.983	530.2	5
astropy__astropy-14539	BM25	4000	50	13	3996	0.999	456.2307692307692	9
astropy__astropy-14598	BM25	4000	50	9	3960	0.99	259.6666666666667	2
astropy__astropy-14995	BM25	4000	50	9	3845	0.96125	1135.0	9
astropy__astropy-7166	BM25	4000	50	24	3960	0.99	343.7916666666667	6
astropy__astropy-7336	BM25	4000	50	23	3986	0.9965	215.47826086956522	7
astropy__astropy-7606	BM25	4000	50	29	3915	0.97875	90.58620689655173	2
astropy__astropy-7671	BM25	4000	50	15	3814	0.9535	380.46666666666664	8
astropy__astropy-8707	BM25	4000	50	11	3998	0.9995	592.5454545454545	7
astropy__astropy-8872	BM25	4000	50	24	3948	0.987	242.625	6
django__django-10097	BM25	4000	50	29	3923	0.98075	78.48275862068965	1
django__django-10554	BM25	4000	50	19	3780	0.945	172.05263157894737	4
django__django-10880	BM25	4000	50	17	3944	0.986	421.4117647058824	7
django__django-10914	BM25	4000	50	22	3971	0.99275	143.0	4
django__django-10973	BM25	4000	50	22	3940	0.985	249.36363636363637	5
django__django-10999	BM25	4000	50	19	3956	0.989	160.10526315789474	2
django__django-11066	BM25	4000	50	17	3739	0.93475	214.88235294117646	6
django__django-11087	BM25	4000	50	17	3992	0.998	288.52941176470586	11
django__django-11095	BM25	4000	50	21	3842	0.9605	213.14285714285714	7
django__django-11099	BM25	4000	50	23	3933	0.98325	149.56521739130434	2
django__django-11119	BM25	4000	50	26	3959	0.98975	89.88461538461539	2
django__django-11133	BM25	4000	50	21	3990	0.9975	201.85714285714286	4
django__django-11138	BM25	4000	50	17	3725	0.93125	184.35294117647058	3
django__django-11141	BM25	4000	50	21	3950	0.9875	226.71428571428572	8
django__django-11149	BM25	4000	50	21	3951	0.98775	310.5238095238095	5
django__django-11163	BM25	4000	50	18	3765	0.94125	295.3888888888889	7
django__django-11179	BM25	4000	50	14	3771	0.94275	371.42857142857144	5
django__django-11206	BM25	4000	50	20	3988	0.997	155.55	2
django__django-11211	BM25	4000	50	14	3825	0.95625	704.5714285714286	9
django__django-11239	BM25	4000	50	27	3979	0.99475	103.03703703703704	3
django__django-11265	BM25	4000	50	21	3996	0.999	236.0	5
django__django-11276	BM25	4000	50	29	3943	0.98575	109.93103448275862	2
django__django-11292	BM25	4000	50	29	3978	0.9945	101.27586206896552	3
django__django-11299	BM25	4000	50	35	3920	0.98	56.05714285714286	2
django__django-11333	BM25	4000	50	22	3934	0.9835	161.45454545454547	4
django__django-11400	BM25	4000	50	26	3832	0.958	103.57692307692308	2
django__django-11433	BM25	4000	50	25	3913	0.97825	100.44	4
django__django-11451	BM25	4000	50	27	3899	0.97475	90.25925925925925	1
django__django-11477	BM25	4000	50	18	3917	0.97925	277.1111111111111	4
django__django-11490	BM25	4000	50	22	3889	0.97225	122.68181818181819	2
django__django-11532	BM25	4000	50	23	3930	0.9825	145.7391304347826	5
django__django-11551	BM25	4000	50	18	3894	0.9735	170.83333333333334	2
django__django-11555	BM25	4000	50	31	3978	0.9945	96.96774193548387	3
django__django-11603	BM25	4000	50	42	3891	0.97275	36.214285714285715	0
django__django-11728	BM25	4000	50	16	3937	0.98425	315.125	6
django__django-11734	BM25	4000	50	20	3922	0.9805	240.8	7
django__django-11740	BM25	4000	50	9	3958	0.9895	314.0	4
django__django-11749	BM25	4000	50	16	3964	0.991	268.9375	7
django__django-11790	BM25	4000	50	30	3972	0.993	85.8	2
django__django-11815	BM25	4000	50	25	3880	0.97	133.72	3
django__django-11820	BM25	4000	50	14	3869	0.96725	538.3571428571429	7
django__django-11848	BM25	4000	50	23	3852	0.963	140.56521739130434	5
django__django-11880	BM25	4000	50	24	3856	0.964	132.91666666666666	5
django__django-11885	BM25	4000	50	20	3839	0.95975	267.1	7
django__django-11951	BM25	4000	50	18	3922	0.9805	225.27777777777777	5
django__django-11964	BM25	4000	50	16	3942	0.9855	189.125	4
django__django-11999	BM25	4000	50	23	3926	0.9815	168.3913043478261	4
django__django-12039	BM25	4000	50	22	3969	0.99225	120.0909090909091	1
django__django-12050	BM25	4000	50	15	3749	0.93725	248.93333333333334	3
django__django-12125	BM25	4000	50	13	3943	0.98575	449.9230769230769	9
django__django-12143	BM25	4000	50	18	3849	0.96225	309.77777777777777	7
django__django-12155	BM25	4000	50	29	3820	0.955	84.48275862068965	1
django__django-12193	BM25	4000	50	25	3906	0.9765	100.56	2
django__django-12209	BM25	4000	50	21	3877	0.96925	173.61904761904762	5
django__django-12262	BM25	4000	50	22	3987	0.99675	140.72727272727272	2
django__django-12273	BM25	4000	50	35	3908	0.977	58.94285714285714	1
django__django-12276	BM25	4000	50	26	3988	0.997	94.42307692307692	1
django__django-12304	BM25	4000	50	14	3757	0.93925	296.64285714285717	5
django__django-12308	BM25	4000	50	17	3724	0.931	343.05882352941177	9
django__django-12325	BM25	4000	50	16	3937	0.98425	250.75	4
django__django-12406	BM25	4000	50	27	3837	0.95925	65.96296296296296	2
django__django-12419	BM25	4000	50	20	3870	0.9675	118.55	2
django__django-12663	BM25	4000	50	17	3776	0.944	315.1764705882353	5
django__django-12708	BM25	4000	50	18	3836	0.959	199.88888888888889	3
django__django-12713	BM25	4000	50	32	3984	0.996	160.53125	6
django__django-12741	BM25	4000	50	28	3963	0.99075	81.75	0
django__django-12754	BM25	4000	50	15	3782	0.9455	435.8666666666667	8
django__django-12774	BM25	4000	50	15	3902	0.9755	356.6666666666667	10
django__django-12858	BM25	4000	50	19	3906	0.9765	202.47368421052633	5
django__django-12965	BM25	4000	50	24	3745	0.93625	164.5	4
django__django-13012	BM25	4000	50	30	3945	0.98625	80.66666666666667	1
django__django-13023	BM25	4000	50	25	3800	0.95	101.44	1
django__django-13028	BM25	4000	50	22	3951	0.98775	231.5	5
django__django-13033	BM25	4000	50	23	3968	0.992	142.7391304347826	6
django__django-13089	BM25	4000	50	24	3929	0.98225	129.95833333333334	2
django__django-13109	BM25	4000	50	11	3980	0.995	368.90909090909093	5
django__django-13112	BM25	4000	50	11	4000	1.0	235.54545454545453	4
django__django-13121	BM25	4000	50	21	3811	0.95275	140.33333333333334	2
django__django-13128	BM25	4000	50	26	3748	0.937	96.61538461538461	2
django__django-13158	BM25	4000	50	22	3866	0.9665	143.86363636363637	3
django__django-13195	BM25	4000	50	15	3895	0.97375	196.6	3
django__django-13212	BM25	4000	50	32	3999	0.99975	82.875	3
django__django-13279	BM25	4000	50	25	3938	0.9845	130.08	2
django__django-13297	BM25	4000	50	18	3846	0.9615	171.38888888888889	2
django__django-13315	BM25	4000	50	18	3965	0.99125	166.27777777777777	2
django__django-13343	BM25	4000	50	24	3882	0.9705	170.375	5
django__django-13344	BM25	4000	50	20	3851	0.96275	206.35	4
django__django-13346	BM25	4000	50	16	3999	0.99975	428.1875	7
django__django-13363	BM25	4000	50	28	3913	0.97825	77.82142857142857	2
django__django-13401	BM25	4000	50	17	3936	0.984	297.1764705882353	8
django__django-13406	BM25	4000	50	24	3904	0.976	126.79166666666667	3
django__django-13410	BM25	4000	50	28	3911	0.97775	111.10714285714286	3
django__django-13417	BM25	4000	50	19	3686	0.9215	199.31578947368422	6
django__django-13449	BM25	4000	50	13	3835	0.95875	353.61538461538464	4
django__django-13512	BM25	4000	50	22	3904	0.976	126.36363636363636	2
django__django-13513	BM25	4000	50	27	3896	0.974	136.77777777777777	5
django__django-13516	BM25	4000	50	15	3798	0.9495	489.93333333333334	6
django__django-13551	BM25	4000	50	29	3906	0.9765	76.13793103448276	1
django__django-13568	BM25	4000	50	21	3834	0.9585	140.57142857142858	3
django__django-13569	BM25	4000	50	16	3853	0.96325	325.5625	5
django__django-13590	BM25	4000	50	18	3758	0.9395	248.11111111111111	3
django__django-13658	BM25	4000	50	21	3907	0.97675	222.33333333333334	5
django__django-13670	BM25	4000	50	30	3942	0.9855	68.0	1
django__django-13741	BM25	4000	50	25	3964	0.991	125.16	3
django__django-13786	BM25	4000	50	29	3976	0.994	162.75862068965517	5
django__django-13794	BM25	4000	50	25	3874	0.9685	121.88	3
django__django-13807	BM25	4000	50	19	3893	0.97325	281.42105263157896	7
django__django-13809	BM25	4000	50	28	3979	0.99475	127.89285714285714	6
django__django-13810	BM25	4000	50	23	3974	0.9935	183.04347826086956	3
django__django-13820	BM25	4000	50	18	3952	0.988	298.55555555555554	9
django__django-13821	BM25	4000	50	26	3825	0.95625	100.34615384615384	2
django__django-13837	BM25	4000	50	23	3956	0.989	152.04347826086956	4
django__django-13925	BM25	4000	50	26	3952	0.988	146.26923076923077	5
django__django-13933	BM25	4000	50	24	3892	0.973	77.29166666666667	1
django__django-13964	BM25	4000	50	21	3917	0.97925	234.76190476190476	7
django__django-14007	BM25	4000	50	18	3913	0.97825	244.66666666666666	6
django__django-14011	BM25	4000	50	27	3942	0.9855	113.07407407407408	2
django__django-14017	BM25	4000	50	24	3799	0.94975	142.58333333333334	3
django__django-14034	BM25	4000	50	21	3868	0.967	120.28571428571429	1
django__django-14053	BM25	4000	50	22	3990	0.9975	217.63636363636363	6
django__django-14089	BM25	4000	50	23	3772	0.943	141.7826086956522	3
django__django-14122	BM25	4000	50	21	3993	0.99825	177.38095238095238	5
django__django-14140	BM25	4000	50	28	3951	0.98775	129.67857142857142	2
django__django-14155	BM25	4000	50	29	3968	0.992	152.0	6
django__django-14170	BM25	4000	50	19	3997	0.99925	293.05263157894734	5
django__django-14238	BM25	4000	50	23	3762	0.9405	158.1304347826087	7
django__django-14311	BM25	4000	50	18	3886	0.9715	318.72222222222223	6
django__django-14315	BM25	4000	50	28	3862	0.9655	83.17857142857143	1
django__django-14349	BM25	4000	50	25	3979	0.99475	118.36	3
django__django-14351	BM25	4000	50	18	3977	0.99425	298.72222222222223	3
django__django-14373	BM25	4000	50	34	3939	0.98475	53.411764705882355	0
django__django-14376	BM25	4000	50	23	3891	0.97275	156.95652173913044	4
django__django-14404	BM25	4000	50	27	3896	0.974	119.25925925925925	5
django__django-14434	BM25	4000	50	32	3993	0.99825	74.65625	3
django__django-14493	BM25	4000	50	28	3896	0.974	124.89285714285714	4
django__django-14500	BM25	4000	50	18	3891	0.97275	241.5	4
django__django-14534	BM25	4000	50	26	3960	0.99	123.96153846153847	4
django__django-14539	BM25	4000	50	24	3972	0.993	147.875	3
django__django-14559	BM25	4000	50	17	3906	0.9765	298.4117647058824	7
django__django-14580	BM25	4000	50	12	3910	0.9775	181.25	3
django__django-14608	BM25	4000	50	22	3992	0.998	217.9090909090909	8
django__django-14631	BM25	4000	50	27	3904	0.976	98.4074074074074	2
django__django-14672	BM25	4000	50	26	3715	0.92875	309.34615384615387	5
django__django-14725	BM25	4000	50	33	3952	0.988	72.57575757575758	2
django__django-14752	BM25	4000	50	21	3854	0.9635	260.8095238095238	8
django__django-14765	BM25	4000	50	18	3818	0.9545	272.3333333333333	6
django__django-14771	BM25	4000	50	30	3978	0.9945	76.06666666666666	1
django__django-14787	BM25	4000	50	36	3970	0.9925	82.83333333333333	6
django__django-14792	BM25	4000	50	39	3994	0.9985	54.205128205128204	2
django__django-14855	BM25	4000	50	21	3986	0.9965	169.71428571428572	5
django__django-14915	BM25	4000	50	27	3965	0.99125	84.74074074074075	1
django__django-14999	BM25	4000	50	28	3916	0.979	139.85714285714286	3
django__django-15022	BM25	4000	50	15	3933	0.98325	452.8	7
django__django-15037	BM25	4000	50	36	3942	0.9855	57.27777777777778	1
django__django-15098	BM25	4000	50	24	3922	0.9805	119.45833333333333	3
django__django-15103	BM25	4000	50	15	3689	0.92225	487.8666666666667	9
django__django-15104	BM25	4000	50	15	3846	0.9615	399.06666666666666	8
django__django-15127	BM25	4000	50	22	3891	0.97275	196.0909090909091	7
django__django-15128	BM25	4000	50	16	3907	0.97675	407.75	7
django__django-15161	BM25	4000	50	20	3882	0.9705	246.85	6
django__django-15252	BM25	4000	50	26	3845	0.96125	137.23076923076923	4
django__django-15268	BM25	4000	50	23	3949	0.98725	153.56521739130434	4
django__django-15277	BM25	4000	50	25	3865	0.96625	85.92	0
django__django-15278	BM25	4000	50	21	3698	0.9245	121.76190476190476	4
django__django-15280	BM25	4000	50	18	3677	0.91925	420.5	7
django__django-15315	BM25	4000	50	23	3862	0.9655	215.0	6
django__django-15368	BM25	4000	50	18	3978	0.9945	226.83333333333334	4
django__django-15375	BM25	4000	50	21	3988	0.997	169.47619047619048	5
django__django-15380	BM25	4000	50	17	3765	0.94125	313.1764705882353	7
django__django-15382	BM25	4000	50	21	3742	0.9355	194.47619047619048	5
django__django-15467	BM25	4000	50	17	3820	0.955	202.0	4
django__django-15499	BM25	4000	50	26	3867	0.96675	97.38461538461539	1
django__django-15503	BM25	4000	50	18	3808	0.952	314.72222222222223	7
django__django-15525	BM25	4000	50	16	3959	0.98975	202.75	4
django__django-15554	BM25	4000	50	20	3991	0.99775	225.1	7
django__django-15561	BM25	4000	50	14	3986	0.9965	604.2857142857143	8
django__django-15563	BM25	4000	50	15	3907	0.97675	369.8	10
django__django-15569	BM25	4000	50	23	3784	0.946	163.30434782608697	4
