instance_id	variant	candidate_entities	rendered_entities	source_entities	prefix_source_entities	tail_source_entities	prompt_tokens	context_sha256	prompt_sha256
sympy__sympy-17655	mural	19	19	4	2	2	2911	9666d6db548b573c16527da8257dec26f1a560d7bc898ce07e6d650dedb27f69	36e5a9d05a9c20c1767f5d8fb2144360bdb1d5918bbff31add95cb34de7d2db6
sympy__sympy-18189	mural	18	18	4	2	2	3714	32b66feb7107e6a3fe6774726370e5c194f61765cc79ea6913a7981841d1ed0a	129a9ac4dcc3372c0de5b4d0633f090b564e529deedd80393e8ae60ca140222e
sympy__sympy-18199	mural	18	18	6	4	2	3810	aa0fd9a3998f1d88d6103bbd281d5ef816bc3a31e1d7c1fd241275315f47e79e	e1857bba406b3bb4498f441d5656d5411f7d8bff5cb24d7e3663abd85b8921e1
sympy__sympy-18211	mural	18	18	6	5	1	3703	adbcfd0f9d884face6f26cb1d4d8e1b1f1bc377c4c300a57ef8e8f0090cdb44e	1ea1165f6c1917f783e93448f6903ee8b6f8e5f32490935c7b7310bd5e76ab43
sympy__sympy-18698	mural	16	16	5	3	2	2926	dafaa24bce640402fdc210a0532ab032799b3cbac7885d56c0cdd1708370ba8d	7c1a14af2c9610206a1fea6635143c50ee292c04f37ac3d8652178c1055f8401
sympy__sympy-18763	mural	16	16	8	4	4	3263	e47a902ceb9a31e4f45beeec3a05f13171920ff574b48b3545634cf92e23b942	2801f732d2abc517aebac5060ea6a65c61d4e00ce1f3cedd6f9b920d57fffaa6
sympy__sympy-19040	mural	18	18	6	3	3	3860	30d0ba808803f4d9f5134ea5a8b276a5197a3b3e785781f5595177cae4959afe	990aa98999fb913d3ad5b12fc1421f007076a42cb526534ef4a336008ed8aa77
sympy__sympy-19346	mural	17	11	2	2	0	1774	0a91941852d15805ab0992aae448884f89de173c0dc763a186efdc57bc4bc7a2	e57dd1aaa8f56687c2b997d6702f1f4990d1f0476fcf8518f6305ec15e7ad367
sympy__sympy-19495	mural	15	15	5	5	0	3725	908a2524813fee08ada108c7dd11a754729ac4da56272143150424da9620977f	bcde8b55baa5a1c26120929a1211f19527ad5b3967f9a543acae49b09ab2e763
sympy__sympy-19637	mural	20	20	8	5	3	3667	a304801b5ca5e171e7a7e1d86ea4646a2bb9c468be50702b8c55da4db8063b18	d6ce44a516f7450f1bb90f0c9b6dedaefb6a7414c810d494c4fae34564872608
sympy__sympy-19783	mural	13	13	3	2	1	2752	3d22b04ef4bc1f6a3852200c85c72bbf05c3549dae2ee8875f9328441def395c	98ff522a1a0cdee2117e1c0299079c333f1aebc4a6defa2eaa65221b8913548c
sympy__sympy-19954	mural	20	20	4	2	2	3868	09b3416a4cfd85287c7a34daefd8ba8eb68d75d76b3ba9e1e859f8e1cf0c2432	807643e66e826bb6f47c4d121738e80b88812415128fb295ddf5f4acd3adc873
sympy__sympy-20154	mural	20	20	6	4	2	3996	a6f9cefd220d9cfe596d2604f4f51b1b8e5ebc017c3926433c82e51a31f826da	078ffe0a46f8410ad925ba8e77253b5a5f3c607902d1bec2abb8455dd7600d23
sympy__sympy-20428	mural	19	19	5	4	1	3891	03f83146c3e56b80b6eb2589fd07193fb9934285f643dd1839ed413b4bfb3b62	92574e010a026bf7de5dab899c51a88b02d0165a2389a750db01373a5fd27eb6
sympy__sympy-20438	mural	18	18	4	3	1	3516	ba9cc0d9cc83f4635bdc5b477daf173f0ac6f79b7e58d41d89711ec1d74ca651	8a4f0dd3b645b3b261ac237a4189ab1c2b77617fb91529a41ab26d42cc7b0416
sympy__sympy-20590	mural	10	8	1	1	0	1971	9382175d64f9a0fd3383e652e8c4cd635b2c78f6097313a4af659ccaf0bd286a	0de2019df13f8f08df0eedb05b657c7292a912c1a7f39c7acd65c1f433965d3d
sympy__sympy-20801	mural	17	17	6	4	2	3863	4eeb00661587da2317a89dc7cce37c8cb09755f7539b6a0e8f580c150b2308bf	87f2d702ffe6dcb4cca22843a751b6011e58240a1c72aa0544434c76df8a00d9
sympy__sympy-20916	mural	16	16	6	4	2	3283	27653fdfecf79247522a9d0dbea2d71fa494b69d7b1b0e5591cbcd1c6dc83f18	95687eafc9c2879ca752155f50e67353aaacc1284d1a46341c329ce6f3cf7678
sympy__sympy-21379	mural	17	17	6	3	3	3850	1cabbe9c2c038df77088a3f1d7b44f37ed82494736ffb251c678e1296deb8da2	8ce077f5a4d14f7808184210d9ad09675546c2934ee4c0e506ed7630b4ab856d
sympy__sympy-21596	mural	16	16	8	4	4	3713	a12d602982de2a5e46ea24e1f2196ffcee86c0b3a1d6becc58607d16188685c8	77166bb29e6d7262d245d3e3c97068898a7d5adaf5002064835303c76e615a09
sympy__sympy-21612	mural	15	15	5	4	1	3835	6c22a516c4fda4f712d29bb75a20f86eb6b5b0b80655d0bce2dfa084109fa7f8	92b0c0f94c9d59313aa1a0a1749619f580b7b80d1b1d0a4fedb5182e91aac3d7
sympy__sympy-21847	mural	17	17	7	4	3	3640	8680e53cdefb854d9060f459134dcb26a184a3dff5a2f5c24247ba33c9df365d	79ec9565cc8b683f1c950c60c0caf728fe4fb1301e314f5cc629a1c489026a26
sympy__sympy-21930	mural	18	18	5	3	2	3350	b22580612571af62991b87dcce1f9968d0be2b3ed4b169741c4c86f1bd11828f	7e437ddbc517a1a17f93a6f385a4aaa0af5b4ba7e91c04cae41387a271b24a74
sympy__sympy-22080	mural	15	15	6	4	2	3901	6d0acf67557e1c72e16e34777b7a159bb231fb3bb1e98d38c630a83cedd6eaef	966014bb3c26d0538ebb8c973117e297b821eda15d36ecf1459aa83001e78c75
sympy__sympy-22456	mural	11	11	2	2	0	1919	35b49bed8074bdc8d70baa84a1f671a34661e838e0a89d91c7581f664641ebda	23b2560b935ef78057d11d4ddd14a51537b5fe0072a56a7304aa72926d79bd34
sympy__sympy-22714	mural	20	20	3	3	0	3835	ccd1e2af8f715ad61121c10de462b7f95b9a50c88cab1edd5437b354f463e4b6	edd36fca50e5c461203c27e69fc072c5ac6cb402ae0d29cf329a120b3093d274
sympy__sympy-22914	mural	19	19	7	3	4	3722	106f8c88fb2b004d146b2a97362fa7186f26beff3a588a681176f69373509f10	975ce1bb1a989ffaa5b9c6d6cf6734898e07be252c1e828e4eb392c0a069f8de
sympy__sympy-23262	mural	14	12	2	1	1	2076	771ac80e45c36198a76235bc97eb435af23bd45f53a0523ee4db53767350d7ab	0aade5e2f1360191aeffe64760e9be4f50244414aca7167767cedd9f30f8a0a5
sympy__sympy-23413	mural	20	20	6	4	2	3853	ddaeb42dd202dfb293b01474789e03eef533e370b63d42b1456338e153744d35	3e9c2962554ba0143c9f866223530d4882e5781df2d17bab990f999835af57a6
sympy__sympy-23534	mural	20	20	6	3	3	3525	2040754509855dcd0b4089e581756c7b66c175f0649e15c76a1436d983d90a5a	92b492a2c9b4cf7cfc994c6f7c68ad4584135f2d3cf68e654f68e4de96c4e98c
sympy__sympy-23824	mural	20	20	4	1	3	3714	0c459bdcfadbc06b1d8fe7d618df1f3d427d96b7e038522b8f943707572324f8	3b79b59e981c38de181fec3e3588a9fbc2fb33089edf5c6c01d3547b25a3f95a
sympy__sympy-23950	mural	20	20	7	3	4	3894	69d2a3c16185fd5ea0f33c8725c6f064ae9f939d2382ddd91dd93943b20cfcae	d75e7370f0af01d70af2568d07fc1362bb9156c1cf0aa356c848170568fb772e
sympy__sympy-24066	mural	18	18	6	3	3	3892	ae76c9a86b0961e250a998c6068621d42502751557bb1a1152e5e9f8109809b2	06d539d6287b5c82b23547b1fe49bf6c801da716d0f497cc331168955ca3438c
sympy__sympy-24213	mural	20	20	7	4	3	3857	a4478f37cdce49050d013506d2199829f08fd6fdb9c1ad0c3de714855918b82f	1ab35a9e8ff9b418fda0014d054f311c32b996e50a39ef51767da1a1382646ae
sympy__sympy-24443	mural	20	20	4	2	2	3672	5c483827278904df75c649404673e02143b2bcc09103473495a39a5a98b46dbd	5d94adec6d6cdfc894ff11b13740b4113e4dc4583342aed696d1a182350a2c69
sympy__sympy-24539	mural	20	20	8	4	4	3542	48d26899e1b477cc9e8a07e0faa9fa4daf49679a85e4f51985d0ad8a0059370f	e78c430a334d89c86682413f5659a18a32657b5325b9f12fb2e5df58cf98be9a
sympy__sympy-24562	mural	18	18	6	4	2	3323	611450602648bde5581a67ca751af9621dc4a150f09a430297ab51b0851af148	a47d8611aae3dd280be3089c3e5f47c58342ebcdb370be04ad83fc27420d9ac2
sympy__sympy-24661	mural	20	20	6	5	1	3620	d7d67b4c053755d93896cc6355f4de2d3e9335adf76566e5441b4f7ae58299ed	919aed13140d38261cabd1efa38dc1d57f918e917fde0a25f1baccd91667204e
